CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,Latitude,Longitude,Lat_Lon
978188994,12/30/2016,12:12:00,12/30/2016,19:00:00,01/03/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,INSIDE,RESIDENCE - APT. HOUSE,40.848353408,-73.858660142,"(40.848353408, -73.858660142)"
810820706,12/30/2016,12:00:00,01/03/2017,07:15:00,01/03/2017,107,BURGLARY,214,"BURGLARY,COMMERCIAL,UNKNOWN TI",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,40.75226363,-73.983882395,"(40.75226363, -73.983882395)"
101680676,12/30/2016,12:00:00,,,01/03/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,FRONT OF,STREET,40.8790755,-73.881148886,"(40.8790755, -73.881148886)"
864708546,12/30/2016,10:30:00,12/30/2016,11:00:00,01/03/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,40.752437781,-73.97533194,"(40.752437781, -73.97533194)"
171842406,12/30/2016,10:30:00,,,01/03/2017,109,GRAND LARCENY,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,104,INSIDE,RESIDENCE-HOUSE,40.706132566,-73.866056239,"(40.706132566, -73.866056239)"
525843139,12/30/2016,08:30:00,12/30/2016,09:00:00,01/03/2017,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,40.866105536,-73.888110141,"(40.866105536, -73.888110141)"
661453140,12/30/2016,08:05:00,12/30/2016,08:05:00,01/03/2017,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
723484175,12/30/2016,08:05:00,12/30/2016,08:05:00,01/03/2017,106,FELONY ASSAULT,106,"ASSAULT 2,1,PEACE OFFICER",COMPLETED,FELONY,DEPT OF CORRECTIONS,BRONX,41,INSIDE,OTHER,40.791151867,-73.884371919,"(40.791151867, -73.884371919)"
560955278,12/30/2016,08:01:00,,,01/03/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,,HIGHWAY/PARKWAY,40.830722328,-73.827126059,"(40.830722328, -73.827126059)"
242390470,12/30/2016,07:57:00,,,01/03/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,,HIGHWAY/PARKWAY,40.840685514,-73.838390573,"(40.840685514, -73.838390573)"
130887500,12/30/2016,07:30:00,12/30/2016,18:30:00,01/03/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,40.611512341,-74.087655353,"(40.611512341, -74.087655353)"
538923312,12/30/2016,05:40:00,12/30/2016,06:00:00,01/03/2017,233,SEX CRIMES,170,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,
626231589,12/30/2016,04:56:00,12/30/2016,05:02:00,01/03/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE - APT. HOUSE,40.741133497,-73.901087529,"(40.741133497, -73.901087529)"
446735773,12/30/2016,04:00:00,12/30/2016,04:30:00,01/03/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,13,INSIDE,RESIDENCE - PUBLIC HOUSING,40.740160775,-73.976574244,"(40.740160775, -73.976574244)"
723353016,12/30/2016,00:50:00,12/30/2016,00:50:00,01/03/2017,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,9,INSIDE,RESIDENCE - PUBLIC HOUSING,40.725500646,-73.974717755,"(40.725500646, -73.974717755)"
642155881,12/30/2016,00:50:00,12/30/2016,00:55:00,01/03/2017,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,109,INSIDE,RESIDENCE - APT. HOUSE,40.776300591,-73.825830325,"(40.776300591, -73.825830325)"
641194285,12/30/2016,00:01:00,12/30/2016,23:39:00,01/03/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,40.636899989,-74.086251088,"(40.636899989, -74.086251088)"
333047539,12/30/2016,23:00:00,01/02/2017,19:30:00,01/02/2017,121,CRIMINAL MISCHIEF & RELATED OF,268,CRIMINAL MIS 2 & 3,COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,1,,TRANSIT - NYC SUBWAY,40.713063941,-74.007226587,"(40.713063941, -74.007226587)"
247552416,12/30/2016,22:30:00,01/02/2017,13:30:00,01/02/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,,STREET,40.736051085,-73.756022505,"(40.736051085, -73.756022505)"
859760963,12/30/2016,21:30:00,12/30/2016,23:00:00,01/02/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,OTHER,40.714937718,-74.016075402,"(40.714937718, -74.016075402)"
295084790,12/30/2016,21:00:00,01/02/2017,11:00:00,01/02/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,60,INSIDE,RESIDENCE - PUBLIC HOUSING,40.579162625,-74.000372232,"(40.579162625, -74.000372232)"
830351733,12/30/2016,20:00:00,01/02/2017,07:30:00,01/02/2017,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,,STREET,40.816518531,-73.889862609,"(40.816518531, -73.889862609)"
293485554,12/30/2016,20:00:00,01/02/2017,21:00:00,01/02/2017,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,FRONT OF,RESIDENCE-HOUSE,40.585933417,-73.815047062,"(40.585933417, -73.815047062)"
919188576,12/30/2016,20:00:00,01/02/2017,15:35:00,01/02/2017,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,STREET,40.59524034,-73.763735017,"(40.59524034, -73.763735017)"
357220646,12/30/2016,17:08:00,12/30/2016,17:30:00,01/02/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,40.668442123,-73.924121524,"(40.668442123, -73.924121524)"
560853058,12/30/2016,17:00:00,01/02/2017,08:45:00,01/02/2017,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,40.825166494,-73.88918346,"(40.825166494, -73.88918346)"
487896727,12/30/2016,16:30:00,12/30/2016,17:00:00,01/02/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,FRONT OF,STREET,40.892513966,-73.859568127,"(40.892513966, -73.859568127)"
682799905,12/30/2016,15:30:00,01/02/2017,13:20:00,01/02/2017,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,REAR OF,PARKING LOT/GARAGE (PRIVATE),40.752843059,-73.88392589,"(40.752843059, -73.88392589)"
830059337,12/30/2016,15:00:00,01/02/2017,14:00:00,01/02/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,OPPOSITE OF,STREET,40.626219349,-73.995757737,"(40.626219349, -73.995757737)"
942813202,12/30/2016,15:00:00,01/02/2017,12:00:00,01/02/2017,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,STREET,40.592694286,-73.96380043,"(40.592694286, -73.96380043)"
201795334,12/30/2016,13:10:00,12/30/2016,13:45:00,01/02/2017,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,RESIDENCE-HOUSE,40.592975123,-74.08971941,"(40.592975123, -74.08971941)"
888690382,12/30/2016,13:07:00,12/30/2016,15:25:00,01/02/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88,INSIDE,RESIDENCE - APT. HOUSE,40.691590709,-73.970035602,"(40.691590709, -73.970035602)"
857008869,12/30/2016,12:00:00,01/02/2017,10:00:00,01/02/2017,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,STREET,40.695461086,-73.941973961,"(40.695461086, -73.941973961)"
951924161,12/30/2016,12:00:00,01/02/2017,09:30:00,01/02/2017,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,40.687140512,-73.856146091,"(40.687140512, -73.856146091)"
148313152,12/30/2016,12:00:00,12/30/2016,16:00:00,01/02/2017,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,40.765496305,-73.866175114,"(40.765496305, -73.866175114)"
432304430,12/30/2016,12:00:00,12/30/2016,16:00:00,01/02/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,FRONT OF,RESIDENCE - APT. HOUSE,40.721184076,-73.979420094,"(40.721184076, -73.979420094)"
745116038,12/30/2016,12:00:00,12/31/2016,13:30:00,01/02/2017,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,RESIDENCE-HOUSE,40.713906852,-73.874340804,"(40.713906852, -73.874340804)"
716414068,12/30/2016,11:42:00,01/02/2017,16:08:00,01/02/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,68,FRONT OF,RESIDENCE - APT. HOUSE,40.613575273,-74.031747562,"(40.613575273, -74.031747562)"
270587717,12/30/2016,09:30:00,12/30/2016,09:30:00,01/02/2017,109,GRAND LARCENY,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,40.671855011,-73.882916861,"(40.671855011, -73.882916861)"
764138017,12/30/2016,09:30:00,12/30/2016,10:00:00,01/02/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,PRIVATE/PAROCHIAL SCHOOL,40.600563348,-73.972741252,"(40.600563348, -73.972741252)"
133291936,12/30/2016,09:00:00,01/02/2017,09:00:00,01/02/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,121,INSIDE,RESIDENCE-HOUSE,40.625023811,-74.162019536,"(40.625023811, -74.162019536)"
841739026,12/30/2016,08:30:00,01/02/2017,13:45:00,01/02/2017,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,69,INSIDE,RESIDENCE-HOUSE,40.640446012,-73.882489137,"(40.640446012, -73.882489137)"
288473292,12/30/2016,08:00:00,12/30/2016,09:00:00,01/02/2017,109,GRAND LARCENY,418,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,OTHER,40.64173826,-74.075678037,"(40.64173826, -74.075678037)"
909277986,12/30/2016,06:46:00,01/02/2017,13:39:00,01/02/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,17,,STREET,40.746399804,-73.977636695,"(40.746399804, -73.977636695)"
969652795,12/30/2016,04:34:00,12/30/2016,04:40:00,01/02/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,40.667135877,-73.866978042,"(40.667135877, -73.866978042)"
585011067,12/30/2016,04:00:00,12/30/2016,04:02:00,01/02/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,108,,BAR/NIGHT CLUB,40.746245109,-73.898943436,"(40.746245109, -73.898943436)"
237207628,12/30/2016,01:30:00,12/30/2016,02:30:00,01/02/2017,351,CRIMINAL MISCHIEF & RELATED OF,256,"MISCHIEF, CRIMINAL 4, BY FIRE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,40.849366646,-73.898136153,"(40.849366646, -73.898136153)"
644140927,12/30/2016,23:45:00,01/01/2017,13:20:00,01/01/2017,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,40.679117646,-73.939893487,"(40.679117646, -73.939893487)"
121757635,12/30/2016,23:15:00,12/30/2016,23:22:00,01/01/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,40.865456072,-73.901267777,"(40.865456072, -73.901267777)"
539904550,12/30/2016,23:00:00,12/31/2016,02:00:00,01/01/2017,109,GRAND LARCENY,408,"LARCENY,GRAND FROM PERSON,LUSH WORKER(SLEEPING/UNCON VICTIM)",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,34,,TRANSIT - NYC SUBWAY,40.86770011,-73.921215047,"(40.86770011, -73.921215047)"
303960353,12/30/2016,23:00:00,01/01/2017,01:00:00,01/01/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,71,FRONT OF,COMMERCIAL BUILDING,40.669047249,-73.951971365,"(40.669047249, -73.951971365)"
465599319,12/30/2016,21:00:00,01/01/2017,16:00:00,01/01/2017,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,FRONT OF,STREET,40.770066862,-73.963458528,"(40.770066862, -73.963458528)"
249426036,12/30/2016,21:00:00,01/01/2017,18:15:00,01/01/2017,107,BURGLARY,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,68,REAR OF,CHURCH,40.635722317,-74.023074919,"(40.635722317, -74.023074919)"
492091464,12/30/2016,19:15:00,12/30/2016,19:20:00,01/01/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,FAST FOOD,40.648159153,-73.958206302,"(40.648159153, -73.958206302)"
245626043,12/30/2016,18:30:00,01/01/2017,11:45:00,01/01/2017,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,FRONT OF,STREET,40.74334778,-73.978359479,"(40.74334778, -73.978359479)"
107993435,12/30/2016,18:00:00,12/31/2016,07:00:00,01/01/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,FRONT OF,STREET,40.749221209,-73.976639632,"(40.749221209, -73.976639632)"
127712835,12/30/2016,17:50:00,12/31/2016,12:02:00,01/01/2017,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,66,,STREET,40.626120658,-73.975076016,"(40.626120658, -73.975076016)"
431105861,12/30/2016,17:30:00,12/31/2016,08:00:00,01/01/2017,109,GRAND LARCENY,406,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE-HOUSE,40.872037533,-73.83784794,"(40.872037533, -73.83784794)"
687536677,12/30/2016,17:00:00,01/01/2017,11:11:00,01/01/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,40.644303347,-73.968795631,"(40.644303347, -73.968795631)"
403421924,12/30/2016,17:00:00,01/01/2017,18:15:00,01/01/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,40.860716972,-73.899246702,"(40.860716972, -73.899246702)"
464168763,12/30/2016,11:20:00,12/31/2016,22:48:00,01/01/2017,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,40.628633956,-74.110431854,"(40.628633956, -74.110431854)"
125806877,12/30/2016,10:00:00,12/30/2016,16:00:00,01/01/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,STREET,40.629481482,-73.981419015,"(40.629481482, -73.981419015)"
694351942,12/30/2016,07:00:00,01/01/2017,07:00:00,01/01/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,40.878075016,-73.825957883,"(40.878075016, -73.825957883)"
352874694,12/30/2016,06:30:00,01/01/2017,07:00:00,01/01/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,REAR OF,STREET,40.620181614,-73.951448193,"(40.620181614, -73.951448193)"
564468785,12/30/2016,02:00:00,12/30/2016,02:30:00,01/01/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,72,INSIDE,HOTEL/MOTEL,40.648997405,-74.01524868,"(40.648997405, -74.01524868)"
579242761,12/30/2016,01:00:00,01/01/2017,12:00:00,01/01/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,42,,STREET,40.826366574,-73.89883621,"(40.826366574, -73.89883621)"
286124808,12/31/2016,13:00:00,06/01/2017,16:00:00,06/20/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,40.753793824,-73.893572074,"(40.753793824, -73.893572074)"
861031400,12/31/2016,23:30:00,12/31/2016,23:40:00,06/15/2017,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,,,
244123111,12/31/2016,12:00:00,03/16/2017,12:00:00,06/07/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,48,INSIDE,RESIDENCE - PUBLIC HOUSING,40.850939541,-73.892288873,"(40.850939541, -73.892288873)"
940170932,12/31/2016,12:00:00,06/06/2017,17:00:00,06/07/2017,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,INSIDE,RESIDENCE - APT. HOUSE,40.901495021,-73.853305536,"(40.901495021, -73.853305536)"
728632985,12/31/2016,18:00:00,,,05/29/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,40.783353017,-73.981896059,"(40.783353017, -73.981896059)"
860616185,12/31/2016,17:00:00,12/31/2016,18:00:00,05/29/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,40.783353017,-73.981896059,"(40.783353017, -73.981896059)"
131952159,12/31/2016,08:00:00,01/04/2017,18:48:00,05/23/2017,341,PETIT LARCENY,303,"LARCENY,PETIT BY CHECK USE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,STREET,40.699243818,-73.937570845,"(40.699243818, -73.937570845)"
476680837,12/31/2016,21:15:00,12/31/2016,21:15:00,05/15/2017,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,52,INSIDE,RESIDENCE - APT. HOUSE,40.859025357,-73.904671882,"(40.859025357, -73.904671882)"
850207100,12/31/2016,15:26:00,,,05/15/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,28,,TRANSIT - NYC SUBWAY,40.807780622,-73.945484727,"(40.807780622, -73.945484727)"
899454821,12/31/2016,07:00:00,01/31/2017,08:00:00,05/08/2017,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,PARKING LOT/GARAGE (PUBLIC),40.680157784,-73.945123957,"(40.680157784, -73.945123957)"
831706523,12/31/2016,14:00:00,04/14/2017,16:00:00,04/18/2017,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,STREET,40.868691507,-73.918079145,"(40.868691507, -73.918079145)"
276906118,12/31/2016,12:00:00,,,04/12/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,FRONT OF,STREET,40.616596034,-74.005915837,"(40.616596034, -74.005915837)"
689346503,12/31/2016,12:00:00,,,04/11/2017,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,RESIDENCE - APT. HOUSE,40.805535587,-73.951995699,"(40.805535587, -73.951995699)"
127022661,12/31/2016,12:00:00,04/07/2017,15:00:00,04/07/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,40.727036182,-73.744138515,"(40.727036182, -73.744138515)"
160397079,12/31/2016,13:00:00,,,04/03/2017,126,MISCELLANEOUS PENAL LAW,461,UNAUTHORIZED USE VEHICLE 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,STREET,40.67556895,-73.888703792,"(40.67556895, -73.888703792)"
958277362,12/31/2016,08:00:00,02/01/2017,08:00:00,03/23/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,INSIDE,RESIDENCE - APT. HOUSE,40.880036986,-73.899354841,"(40.880036986, -73.899354841)"
610334956,12/31/2016,00:01:00,02/06/2017,23:59:00,03/21/2017,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,GROCERY/BODEGA,40.825314135,-73.922009559,"(40.825314135, -73.922009559)"
985091336,12/31/2016,12:00:00,02/25/2017,12:00:00,03/18/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,40.861638737,-73.927964612,"(40.861638737, -73.927964612)"
